SalesOrderID,OrderDate,DueDate,ShipDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue,SalesOrderDetailID,OrderQty,ProductID,LineTotal,ProductCategoryID,Category,ProductSubcategoryID,Sub category,Color,Territory,OrderDay,OrderMonth,OrderYear,DueDay,DueMonth,DueYear,ShipDay,ShipMonth,ShipYear,ProductName,Size
65347,2014-01-29,2014-02-10,2014-02-05,24642,1,38.88,3.1104,0.972,42.9624,90641,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,29,1,2014,10,2,2014,5,2,2014,road tire tube,No size
65407,2014-01-30,2014-02-11,2014-02-06,29218,1,37.97,3.0376,0.9493,41.9569,90789,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,30,1,2014,11,2,2014,6,2,2014,road tire tube,No size
65468,2014-01-31,2014-02-12,2014-02-07,24767,1,86.58,6.9264,2.1645,95.6709,90937,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,31,1,2014,12,2,2014,7,2,2014,road tire tube,No size
65469,2014-01-31,2014-02-12,2014-02-07,24439,1,71.58,5.7264,1.7895,79.0959,90940,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,31,1,2014,12,2,2014,7,2,2014,road tire tube,No size
65513,2014-02-01,2014-02-13,2014-02-08,27683,1,38.98,3.1184,0.9745,43.0729,91046,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,1,2,2014,13,2,2014,8,2,2014,road tire tube,No size
65514,2014-02-01,2014-02-13,2014-02-08,29353,1,63.47,5.0776,1.5868,70.1344,91048,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,1,2,2014,13,2,2014,8,2,2014,road tire tube,No size
65572,2014-02-02,2014-02-14,2014-02-09,24726,1,71.58,5.7264,1.7895,79.0959,91201,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,2,2,2014,14,2,2014,9,2,2014,road tire tube,No size
65641,2014-02-03,2014-02-15,2014-02-10,27684,1,60.47,4.8376,1.5118,66.8194,91356,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,3,2,2014,15,2,2014,10,2,2014,road tire tube,No size
65693,2014-02-04,2014-02-16,2014-02-11,25158,1,71.58,5.7264,1.7895,79.0959,91486,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,4,2,2014,16,2,2014,11,2,2014,road tire tube,No size
65965,2014-02-08,2014-02-20,2014-02-15,28641,1,83.97,6.7176,2.0993,92.7869,92139,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,2,2014,20,2,2014,15,2,2014,road tire tube,No size
66033,2014-02-09,2014-02-21,2014-02-16,29330,1,38.98,3.1184,0.9745,43.0729,92313,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,9,2,2014,21,2,2014,16,2,2014,road tire tube,No size
66218,2014-02-12,2014-02-24,2014-02-19,25333,1,100.09,8.0072,2.5023,110.5995,92791,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,12,2,2014,24,2,2014,19,2,2014,road tire tube,No size
66220,2014-02-12,2014-02-24,2014-02-19,24294,1,45.58,3.6464,1.1395,50.3659,92796,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,12,2,2014,24,2,2014,19,2,2014,road tire tube,No size
66276,2014-02-13,2014-02-25,2014-02-20,25190,1,36.59,2.9272,0.9148,40.432,92934,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,13,2,2014,25,2,2014,20,2,2014,road tire tube,No size
66494,2014-02-16,2014-02-28,2014-02-23,18121,1,1793.47,143.4776,44.8368,1981.7844,93434,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,2,2014,28,2,2014,23,2,2014,road tire tube,No size
66558,2014-02-17,2014-03-01,2014-02-24,21156,1,1149.47,91.9576,28.7368,1270.1644,93593,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,17,2,2014,1,3,2014,24,2,2014,road tire tube,No size
66585,2014-02-18,2014-03-02,2014-02-25,24490,1,36.59,2.9272,0.9148,40.432,93658,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,18,2,2014,2,3,2014,25,2,2014,road tire tube,No size
66656,2014-02-19,2014-03-03,2014-02-26,11066,1,38.98,3.1184,0.9745,43.0729,93839,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,19,2,2014,3,3,2014,26,2,2014,road tire tube,No size
66863,2014-02-22,2014-03-06,2014-03-01,16762,1,2479.94,198.3952,61.9985,2740.3337,94345,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,22,2,2014,6,3,2014,1,3,2014,road tire tube,No size
66879,2014-02-22,2014-03-06,2014-03-01,23169,1,685.47,54.8376,17.1368,757.4444,94389,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,22,2,2014,6,3,2014,1,3,2014,road tire tube,No size
66964,2014-02-24,2014-03-08,2014-03-03,25159,1,71.58,5.7264,1.7895,79.0959,94584,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,24,2,2014,8,3,2014,3,3,2014,road tire tube,No size
67033,2014-02-25,2014-03-09,2014-03-04,25179,1,71.58,5.7264,1.7895,79.0959,94753,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,25,2,2014,9,3,2014,4,3,2014,road tire tube,No size
67096,2014-02-26,2014-03-10,2014-03-05,25833,1,36.59,2.9272,0.9148,40.432,94906,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,26,2,2014,10,3,2014,5,3,2014,road tire tube,No size
67257,2014-02-28,2014-03-12,2014-03-07,17871,1,1729.97,138.3976,43.2493,1911.6169,95299,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,28,2,2014,12,3,2014,7,3,2014,road tire tube,No size
67405,2014-03-01,2014-03-13,2014-03-08,18227,1,1729.97,138.3976,43.2493,1911.6169,97233,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,1,3,2014,13,3,2014,8,3,2014,road tire tube,No size
67406,2014-03-01,2014-03-13,2014-03-08,18233,1,1732.26,138.5808,43.3065,1914.1473,97237,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,1,3,2014,13,3,2014,8,3,2014,road tire tube,No size
67434,2014-03-02,2014-03-14,2014-03-09,29022,1,63.97,5.1176,1.5993,70.6869,97311,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,2,3,2014,14,3,2014,9,3,2014,road tire tube,No size
67567,2014-03-03,2014-03-15,2014-03-10,21355,1,1184.46,94.7568,29.6115,1308.8283,97662,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,3,3,2014,15,3,2014,10,3,2014,road tire tube,No size
67592,2014-03-04,2014-03-16,2014-03-11,25274,1,71.58,5.7264,1.7895,79.0959,97718,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,4,3,2014,16,3,2014,11,3,2014,road tire tube,No size
67595,2014-03-04,2014-03-16,2014-03-11,25153,1,96.07,7.6856,2.4018,106.1574,97726,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,4,3,2014,16,3,2014,11,3,2014,road tire tube,No size
67657,2014-03-05,2014-03-17,2014-03-12,27395,1,75.47,6.0376,1.8868,83.3944,97870,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,5,3,2014,17,3,2014,12,3,2014,road tire tube,No size
67659,2014-03-05,2014-03-17,2014-03-12,24510,1,61.08,4.8864,1.527,67.4934,97876,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,5,3,2014,17,3,2014,12,3,2014,road tire tube,No size
67783,2014-03-07,2014-03-19,2014-03-14,29269,1,3.99,0.3192,0.0998,4.409,98184,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,3,2014,19,3,2014,14,3,2014,road tire tube,No size
67788,2014-03-07,2014-03-19,2014-03-14,27422,1,60.47,4.8376,1.5118,66.8194,98193,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,3,2014,19,3,2014,14,3,2014,road tire tube,No size
67789,2014-03-07,2014-03-19,2014-03-14,24448,1,71.58,5.7264,1.7895,79.0959,98196,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,3,2014,19,3,2014,14,3,2014,road tire tube,No size
67854,2014-03-08,2014-03-20,2014-03-15,29134,1,6.28,0.5024,0.157,6.9394,98345,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,3,2014,20,3,2014,15,3,2014,road tire tube,No size
67857,2014-03-08,2014-03-20,2014-03-15,24765,1,99.57,7.9656,2.4893,110.0249,98352,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,3,2014,20,3,2014,15,3,2014,road tire tube,No size
67898,2014-03-08,2014-03-20,2014-03-15,23474,1,600.46,48.0368,15.0115,663.5083,98467,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,3,2014,20,3,2014,15,3,2014,road tire tube,No size
68005,2014-03-10,2014-03-22,2014-03-17,16782,1,2482.23,198.5784,62.0558,2742.8642,98732,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,10,3,2014,22,3,2014,17,3,2014,road tire tube,No size
68018,2014-03-10,2014-03-22,2014-03-17,23733,1,567.76,45.4208,14.194,627.3748,98769,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,10,3,2014,22,3,2014,17,3,2014,road tire tube,No size
68110,2014-03-12,2014-03-24,2014-03-19,24634,1,130.56,10.4448,3.264,144.2688,98985,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,12,3,2014,24,3,2014,19,3,2014,road tire tube,No size
68164,2014-03-13,2014-03-25,2014-03-20,29212,1,190.27,15.2216,4.7568,210.2484,99119,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,13,3,2014,25,3,2014,20,3,2014,road tire tube,No size
68194,2014-03-13,2014-03-25,2014-03-20,14272,1,1764.96,141.1968,44.124,1950.2808,99193,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,13,3,2014,25,3,2014,20,3,2014,road tire tube,No size
68351,2014-03-16,2014-03-28,2014-03-23,11166,1,47.97,3.8376,1.1993,53.0069,99578,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,3,2014,28,3,2014,23,3,2014,road tire tube,No size
68413,2014-03-17,2014-03-29,2014-03-24,11012,1,6.28,0.5024,0.157,6.9394,99733,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,17,3,2014,29,3,2014,24,3,2014,road tire tube,No size
68414,2014-03-17,2014-03-29,2014-03-24,28861,1,28.98,2.3184,0.7245,32.0229,99735,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,17,3,2014,29,3,2014,24,3,2014,road tire tube,No size
68485,2014-03-18,2014-03-30,2014-03-25,25438,1,95.57,7.6456,2.3893,105.6049,99916,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,18,3,2014,30,3,2014,25,3,2014,road tire tube,No size
68486,2014-03-18,2014-03-30,2014-03-25,24508,1,121.57,9.7256,3.0393,134.3349,99919,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,18,3,2014,30,3,2014,25,3,2014,road tire tube,No size
68670,2014-03-20,2014-04-01,2014-03-27,23462,1,567.76,45.4208,14.194,627.3748,100406,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,20,3,2014,1,4,2014,27,3,2014,road tire tube,No size
68694,2014-03-21,2014-04-02,2014-03-28,27922,1,60.47,4.8376,1.5118,66.8194,100480,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,21,3,2014,2,4,2014,28,3,2014,road tire tube,No size
68798,2014-03-22,2014-04-03,2014-03-29,21485,1,1149.47,91.9576,28.7368,1270.1644,100727,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,22,3,2014,3,4,2014,29,3,2014,road tire tube,No size
68968,2014-03-25,2014-04-06,2014-04-01,29233,1,63.97,5.1176,1.5993,70.6869,101149,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,25,3,2014,6,4,2014,1,4,2014,road tire tube,No size
69036,2014-03-26,2014-04-07,2014-04-02,28680,1,31.27,2.5016,0.7818,34.5534,101314,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,26,3,2014,7,4,2014,2,4,2014,road tire tube,No size
69153,2014-03-27,2014-04-08,2014-04-03,23568,1,567.76,45.4208,14.194,627.3748,101602,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,27,3,2014,8,4,2014,3,4,2014,road tire tube,No size
69592,2014-03-31,2014-04-12,2014-04-07,25424,1,71.58,5.7264,1.7895,79.0959,105099,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,31,3,2014,12,4,2014,7,4,2014,road tire tube,No size
69854,2014-04-03,2014-04-15,2014-04-10,23509,1,575.71,46.0568,14.3928,636.1596,105753,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,3,4,2014,15,4,2014,10,4,2014,road tire tube,No size
69934,2014-04-04,2014-04-16,2014-04-11,23832,1,687.76,55.0208,17.194,759.9748,105971,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,4,4,2014,16,4,2014,11,4,2014,road tire tube,No size
69999,2014-04-05,2014-04-17,2014-04-12,23585,1,565.47,45.2376,14.1368,624.8444,106126,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,5,4,2014,17,4,2014,12,4,2014,road tire tube,No size
70101,2014-04-07,2014-04-19,2014-04-14,28965,1,63.97,5.1176,1.5993,70.6869,106381,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,4,2014,19,4,2014,14,4,2014,road tire tube,No size
70102,2014-04-07,2014-04-19,2014-04-14,28970,1,63.97,5.1176,1.5993,70.6869,106383,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,4,2014,19,4,2014,14,4,2014,road tire tube,No size
70443,2014-04-11,2014-04-23,2014-04-18,23849,1,600.46,48.0368,15.0115,663.5083,107247,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,11,4,2014,23,4,2014,18,4,2014,road tire tube,No size
70474,2014-04-12,2014-04-24,2014-04-19,24936,1,38.88,3.1104,0.972,42.9624,107329,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,12,4,2014,24,4,2014,19,4,2014,road tire tube,No size
70533,2014-04-13,2014-04-25,2014-04-20,29125,1,14.23,1.1384,0.3558,15.7242,107467,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,13,4,2014,25,4,2014,20,4,2014,road tire tube,No size
70614,2014-04-14,2014-04-26,2014-04-21,24319,1,36.59,2.9272,0.9148,40.432,107675,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,14,4,2014,26,4,2014,21,4,2014,road tire tube,No size
70660,2014-04-14,2014-04-26,2014-04-21,21704,1,1151.76,92.1408,28.794,1272.6948,107790,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,14,4,2014,26,4,2014,21,4,2014,road tire tube,No size
70686,2014-04-15,2014-04-27,2014-04-22,27376,1,6.28,0.5024,0.157,6.9394,107841,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,15,4,2014,27,4,2014,22,4,2014,road tire tube,No size
70809,2014-04-16,2014-04-28,2014-04-23,23857,1,600.46,48.0368,15.0115,663.5083,108150,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,4,2014,28,4,2014,23,4,2014,road tire tube,No size
70834,2014-04-17,2014-04-29,2014-04-24,25202,1,36.59,2.9272,0.9148,40.432,108220,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,17,4,2014,29,4,2014,24,4,2014,road tire tube,No size
70885,2014-04-18,2014-04-30,2014-04-25,27374,1,6.28,0.5024,0.157,6.9394,108357,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,18,4,2014,30,4,2014,25,4,2014,road tire tube,No size
71139,2014-04-21,2014-05-03,2014-04-28,23707,1,565.47,45.2376,14.1368,624.8444,109007,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,21,4,2014,3,5,2014,28,4,2014,road tire tube,No size
71343,2014-04-24,2014-05-06,2014-05-01,18565,1,1789.45,143.156,44.7363,1977.3423,109518,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,24,4,2014,6,5,2014,1,5,2014,road tire tube,No size
71370,2014-04-25,2014-05-07,2014-05-02,28075,1,88.42,7.0736,2.2105,97.7041,109587,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,25,4,2014,7,5,2014,2,5,2014,road tire tube,No size
71575,2014-04-28,2014-05-10,2014-05-05,28814,1,31.27,2.5016,0.7818,34.5534,110078,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,28,4,2014,10,5,2014,5,5,2014,road tire tube,No size
71576,2014-04-28,2014-05-10,2014-05-05,24943,1,71.58,5.7264,1.7895,79.0959,110080,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,28,4,2014,10,5,2014,5,5,2014,road tire tube,No size
71618,2014-04-28,2014-05-10,2014-05-05,18802,1,1793.47,143.4776,44.8368,1981.7844,110184,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,28,4,2014,10,5,2014,5,5,2014,road tire tube,No size
71642,2014-04-29,2014-05-11,2014-05-06,24657,1,100.09,8.0072,2.5023,110.5995,110236,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,29,4,2014,11,5,2014,6,5,2014,road tire tube,No size
72017,2014-05-02,2014-05-14,2014-05-09,25149,1,45.58,3.6464,1.1395,50.3659,113729,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,2,5,2014,14,5,2014,9,5,2014,road tire tube,No size
72077,2014-05-03,2014-05-15,2014-05-10,27736,1,60.47,4.8376,1.5118,66.8194,113871,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,3,5,2014,15,5,2014,10,5,2014,road tire tube,No size
72078,2014-05-03,2014-05-15,2014-05-10,27747,1,84.96,6.7968,2.124,93.8808,113874,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,3,5,2014,15,5,2014,10,5,2014,road tire tube,No size
72179,2014-05-04,2014-05-16,2014-05-11,18982,1,1783.96,142.7168,44.599,1971.2758,114139,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,4,5,2014,16,5,2014,11,5,2014,road tire tube,No size
72369,2014-05-07,2014-05-19,2014-05-14,29211,1,31.27,2.5016,0.7818,34.5534,114589,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,5,2014,19,5,2014,14,5,2014,road tire tube,No size
72505,2014-05-08,2014-05-20,2014-05-15,18998,1,1784.96,142.7968,44.624,1972.3808,114954,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,5,2014,20,5,2014,15,5,2014,road tire tube,No size
72522,2014-05-09,2014-05-21,2014-05-16,28760,1,28.98,2.3184,0.7245,32.0229,114995,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,9,5,2014,21,5,2014,16,5,2014,road tire tube,No size
72782,2014-05-12,2014-05-24,2014-05-19,19002,1,1729.97,138.3976,43.2493,1911.6169,115697,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,12,5,2014,24,5,2014,19,5,2014,road tire tube,No size
72836,2014-05-13,2014-05-25,2014-05-20,22241,1,1149.47,91.9576,28.7368,1270.1644,115836,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,13,5,2014,25,5,2014,20,5,2014,road tire tube,No size
72933,2014-05-14,2014-05-26,2014-05-21,19120,1,1729.97,138.3976,43.2493,1911.6169,116082,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,14,5,2014,26,5,2014,21,5,2014,road tire tube,No size
73048,2014-05-16,2014-05-28,2014-05-23,11254,1,63.47,5.0776,1.5868,70.1344,116355,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,5,2014,28,5,2014,23,5,2014,road tire tube,No size
73050,2014-05-16,2014-05-28,2014-05-23,28081,1,25.48,2.0384,0.637,28.1554,116360,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,5,2014,28,5,2014,23,5,2014,road tire tube,No size
73051,2014-05-16,2014-05-28,2014-05-23,28037,1,34.47,2.7576,0.8618,38.0894,116362,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,5,2014,28,5,2014,23,5,2014,road tire tube,No size
73084,2014-05-16,2014-05-28,2014-05-23,22013,1,565.47,45.2376,14.1368,624.8444,116440,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,5,2014,28,5,2014,23,5,2014,road tire tube,No size
73125,2014-05-17,2014-05-29,2014-05-24,24237,1,71.58,5.7264,1.7895,79.0959,116537,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,17,5,2014,29,5,2014,24,5,2014,road tire tube,No size
73244,2014-05-18,2014-05-30,2014-05-25,24337,1,600.46,48.0368,15.0115,663.5083,116834,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,18,5,2014,30,5,2014,25,5,2014,road tire tube,No size
73433,2014-05-21,2014-06-02,2014-05-28,27912,1,60.47,4.8376,1.5118,66.8194,117292,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,21,5,2014,2,6,2014,28,5,2014,road tire tube,No size
73520,2014-05-22,2014-06-03,2014-05-29,25291,1,38.88,3.1104,0.972,42.9624,117504,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,22,5,2014,3,6,2014,29,5,2014,road tire tube,No size
73626,2014-05-23,2014-06-04,2014-05-30,23870,1,624.95,49.996,15.6238,690.5698,117776,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,23,5,2014,4,6,2014,30,5,2014,road tire tube,No size
73730,2014-05-25,2014-06-06,2014-06-01,27548,1,27.77,2.2216,0.6943,30.6859,118063,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,25,5,2014,6,6,2014,1,6,2014,road tire tube,No size
73735,2014-05-25,2014-06-06,2014-06-01,25067,1,71.58,5.7264,1.7895,79.0959,118075,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,25,5,2014,6,6,2014,1,6,2014,road tire tube,No size
73809,2014-05-26,2014-06-07,2014-06-02,11173,1,67.49,5.3992,1.6873,74.5765,118265,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,26,5,2014,7,6,2014,2,6,2014,road tire tube,No size
73880,2014-05-27,2014-06-08,2014-06-03,29133,1,88.97,7.1176,2.2243,98.3119,118431,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,27,5,2014,8,6,2014,3,6,2014,road tire tube,No size
73881,2014-05-27,2014-06-08,2014-06-03,25200,1,100.09,8.0072,2.5023,110.5995,118435,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,27,5,2014,8,6,2014,3,6,2014,road tire tube,No size
73910,2014-05-27,2014-06-08,2014-06-03,16790,1,2564.92,205.1936,64.123,2834.2366,118495,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,27,5,2014,8,6,2014,3,6,2014,road tire tube,No size
73963,2014-05-28,2014-06-09,2014-06-04,27475,1,33.43,2.6744,0.8358,36.9402,118633,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,28,5,2014,9,6,2014,4,6,2014,road tire tube,No size
74110,2014-05-30,2014-06-11,2014-06-06,24727,1,71.58,5.7264,1.7895,79.0959,119006,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,30,5,2014,11,6,2014,6,6,2014,road tire tube,No size
74158,2014-05-31,2014-06-12,2014-06-07,11170,1,97.96,7.8368,2.449,108.2458,119127,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,31,5,2014,12,6,2014,7,6,2014,road tire tube,No size
74377,2014-06-07,2014-06-19,2014-06-14,11235,1,63.47,5.0776,1.5868,70.1344,119613,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,6,2014,19,6,2014,14,6,2014,road tire tube,No size
74378,2014-06-07,2014-06-19,2014-06-14,28863,1,63.97,5.1176,1.5993,70.6869,119616,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,6,2014,19,6,2014,14,6,2014,road tire tube,No size
74379,2014-06-07,2014-06-19,2014-06-14,11182,1,38.98,3.1184,0.9745,43.0729,119619,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,6,2014,19,6,2014,14,6,2014,road tire tube,No size
74385,2014-06-07,2014-06-19,2014-06-14,25178,1,36.59,2.9272,0.9148,40.432,119631,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,7,6,2014,19,6,2014,14,6,2014,road tire tube,No size
74422,2014-06-08,2014-06-20,2014-06-15,11236,1,38.98,3.1184,0.9745,43.0729,119723,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,6,2014,20,6,2014,15,6,2014,road tire tube,No size
74426,2014-06-08,2014-06-20,2014-06-15,27911,1,25.48,2.0384,0.637,28.1554,119732,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,8,6,2014,20,6,2014,15,6,2014,road tire tube,No size
74484,2014-06-10,2014-06-22,2014-06-17,24667,1,36.59,2.9272,0.9148,40.432,119860,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,10,6,2014,22,6,2014,17,6,2014,road tire tube,No size
74510,2014-06-11,2014-06-23,2014-06-18,29215,1,63.97,5.1176,1.5993,70.6869,119913,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,11,6,2014,23,6,2014,18,6,2014,road tire tube,No size
74659,2014-06-16,2014-06-28,2014-06-23,26781,1,110.46,8.8368,2.7615,122.0583,120230,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,16,6,2014,28,6,2014,23,6,2014,road tire tube,No size
74729,2014-06-18,2014-06-30,2014-06-25,24438,1,96.07,7.6856,2.4018,106.1574,120391,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,18,6,2014,30,6,2014,25,6,2014,road tire tube,No size
74763,2014-06-19,2014-07-01,2014-06-26,24964,1,121.57,9.7256,3.0393,134.3349,120481,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,19,6,2014,1,7,2014,26,6,2014,road tire tube,No size
74815,2014-06-21,2014-07-03,2014-06-28,26787,1,60.47,4.8376,1.5118,66.8194,120597,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,21,6,2014,3,7,2014,28,6,2014,road tire tube,No size
74819,2014-06-21,2014-07-03,2014-06-28,25763,1,38.88,3.1104,0.972,42.9624,120607,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,21,6,2014,3,7,2014,28,6,2014,road tire tube,No size
74843,2014-06-22,2014-07-04,2014-06-29,11137,1,6.28,0.5024,0.157,6.9394,120663,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,22,6,2014,4,7,2014,29,6,2014,road tire tube,No size
74890,2014-06-23,2014-07-05,2014-06-30,25187,1,71.58,5.7264,1.7895,79.0959,120765,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,23,6,2014,5,7,2014,30,6,2014,road tire tube,No size
74944,2014-06-25,2014-07-07,2014-07-02,28634,1,126.95,10.156,3.1738,140.2798,120885,1,922,3.99,4,Accessories,37,Tires and Tubes,No color,Northwest,25,6,2014,7,7,2014,2,7,2014,road tire tube,No size
