SalesOrderID,OrderDate,DueDate,ShipDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue,SalesOrderDetailID,OrderQty,ProductID,LineTotal,ProductCategoryID,Category,ProductSubcategoryID,Sub category,Product.1,Color,Territory
66865,2/22/2014,3/6/2014,3/1/2014,19815,1,597.26,47.7808,14.9315,659.9723,94353,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
66993,2/24/2014,3/8/2014,3/3/2014,14754,1,801.77,64.1416,20.0443,885.9559,94649,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67029,2/25/2014,3/9/2014,3/4/2014,11294,1,2.29,0.1832,0.0573,2.5305,94748,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67057,2/25/2014,3/9/2014,3/4/2014,12787,1,37.29,2.9832,0.9323,41.2055,94811,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67092,2/26/2014,3/10/2014,3/5/2014,26463,1,27.28,2.1824,0.682,30.1444,94896,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67170,2/27/2014,3/11/2014,3/6/2014,13950,1,24.27,1.9416,0.6068,26.8184,95080,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67243,2/28/2014,3/12/2014,3/7/2014,15937,1,2362.27,188.9816,59.0568,2610.3084,95259,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67360,3/1/2014,3/13/2014,3/8/2014,26045,1,27.28,2.1824,0.682,30.1444,97120,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67386,3/1/2014,3/13/2014,3/8/2014,13086,1,2362.27,188.9816,59.0568,2610.3084,97181,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67396,3/1/2014,3/13/2014,3/8/2014,23370,1,563.77,45.1016,14.0943,622.9659,97211,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67406,3/1/2014,3/13/2014,3/8/2014,18233,1,1732.26,138.5808,43.3065,1914.1473,97238,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67437,3/2/2014,3/14/2014,3/9/2014,23353,1,45.22,3.6176,1.1305,49.9681,97323,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67590,3/4/2014,3/16/2014,3/11/2014,27748,1,23.78,1.9024,0.5945,26.2769,97714,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67658,3/5/2014,3/17/2014,3/12/2014,27012,1,36.27,2.9016,0.9068,40.0784,97875,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67663,3/5/2014,3/17/2014,3/12/2014,24222,1,37.27,2.9816,0.9318,41.1834,97887,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67740,3/6/2014,3/18/2014,3/13/2014,16145,1,2322.28,185.7824,58.057,2566.1194,98086,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67787,3/7/2014,3/19/2014,3/14/2014,26255,1,36.27,2.9016,0.9068,40.0784,98191,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67790,3/7/2014,3/19/2014,3/14/2014,26284,1,27.28,2.1824,0.682,30.1444,98199,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67854,3/8/2014,3/20/2014,3/15/2014,29134,1,6.28,0.5024,0.157,6.9394,98346,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67855,3/8/2014,3/20/2014,3/15/2014,26258,1,36.27,2.9016,0.9068,40.0784,98349,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67856,3/8/2014,3/20/2014,3/15/2014,24758,1,34.89,2.7912,0.8723,38.5535,98351,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67862,3/8/2014,3/20/2014,3/15/2014,22101,1,32.28,2.5824,0.807,35.6694,98368,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67879,3/8/2014,3/20/2014,3/15/2014,13172,1,24.27,1.9416,0.6068,26.8184,98409,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67896,3/8/2014,3/20/2014,3/15/2014,25994,1,1251.12,100.0896,31.278,1382.4876,98461,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67919,3/9/2014,3/21/2014,3/16/2014,23001,1,37.27,2.9816,0.9318,41.1834,98520,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67980,3/10/2014,3/22/2014,3/17/2014,11205,1,2.29,0.1832,0.0573,2.5305,98669,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
67988,3/10/2014,3/22/2014,3/17/2014,22157,1,32.28,2.5824,0.807,35.6694,98691,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68005,3/10/2014,3/22/2014,3/17/2014,16782,1,2482.23,198.5784,62.0558,2742.8642,98733,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68018,3/10/2014,3/22/2014,3/17/2014,23733,1,567.76,45.4208,14.194,627.3748,98770,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68164,3/13/2014,3/25/2014,3/20/2014,29212,1,190.27,15.2216,4.7568,210.2484,99121,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68207,3/14/2014,3/26/2014,3/21/2014,29023,1,35.23,2.8184,0.8808,38.9292,99221,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68219,3/14/2014,3/26/2014,3/21/2014,16072,1,166.28,13.3024,4.157,183.7394,99250,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68413,3/17/2014,3/29/2014,3/24/2014,11012,1,6.28,0.5024,0.157,6.9394,99734,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68505,3/18/2014,3/30/2014,3/25/2014,11256,1,42.28,3.3824,1.057,46.7194,99969,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68565,3/19/2014,3/31/2014,3/26/2014,22183,1,32.28,2.5824,0.807,35.6694,100129,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68588,3/19/2014,3/31/2014,3/26/2014,11318,1,42.28,3.3824,1.057,46.7194,100184,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68636,3/20/2014,4/1/2014,3/27/2014,11207,1,2.29,0.1832,0.0573,2.5305,100321,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68670,3/20/2014,4/1/2014,3/27/2014,23462,1,567.76,45.4208,14.194,627.3748,100408,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68697,3/21/2014,4/2/2014,3/28/2014,23335,1,32.28,2.5824,0.807,35.6694,100490,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68840,3/23/2014,4/4/2014,3/30/2014,20467,1,17.27,1.3816,0.4318,19.0834,100827,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68905,3/24/2014,4/5/2014,3/31/2014,27444,1,31.28,2.5024,0.782,34.5644,100988,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
68994,3/25/2014,4/6/2014,4/1/2014,11862,1,42.28,3.3824,1.057,46.7194,101205,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69036,3/26/2014,4/7/2014,4/2/2014,28680,1,31.27,2.5016,0.7818,34.5534,101315,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69041,3/26/2014,4/7/2014,4/2/2014,23303,1,37.27,2.9816,0.9318,41.1834,101329,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69062,3/26/2014,4/7/2014,4/2/2014,12913,1,2344.26,187.5408,58.6065,2590.4073,101377,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69153,3/27/2014,4/8/2014,4/3/2014,23568,1,567.76,45.4208,14.194,627.3748,101604,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69258,3/29/2014,4/10/2014,4/5/2014,11518,1,10.24,0.8192,0.256,11.3152,101871,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69364,3/30/2014,4/11/2014,4/6/2014,19842,1,564.26,45.1408,14.1065,623.5073,102134,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69594,3/31/2014,4/12/2014,4/7/2014,26043,1,191.27,15.3016,4.7818,211.3534,105105,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69614,3/31/2014,4/12/2014,4/7/2014,11219,1,37.29,2.9832,0.9323,41.2055,105149,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69746,4/2/2014,4/14/2014,4/9/2014,22228,1,37.27,2.9816,0.9318,41.1834,105476,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69808,4/3/2014,4/15/2014,4/10/2014,26265,1,36.27,2.9016,0.9068,40.0784,105639,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69854,4/3/2014,4/15/2014,4/10/2014,23509,1,575.71,46.0568,14.3928,636.1596,105754,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69883,4/4/2014,4/16/2014,4/11/2014,22786,1,37.27,2.9816,0.9318,41.1834,105833,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69914,4/4/2014,4/16/2014,4/11/2014,17133,1,2357.28,188.5824,58.932,2604.7944,105909,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69933,4/4/2014,4/16/2014,4/11/2014,23847,1,722.77,57.8216,18.0693,798.6609,105967,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69934,4/4/2014,4/16/2014,4/11/2014,23832,1,687.76,55.0208,17.194,759.9748,105972,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
69977,4/5/2014,4/17/2014,4/12/2014,11880,1,42.28,3.3824,1.057,46.7194,106066,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70041,4/6/2014,4/18/2014,4/13/2014,23202,1,32.28,2.5824,0.807,35.6694,106235,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70107,4/7/2014,4/19/2014,4/14/2014,26039,1,27.28,2.1824,0.682,30.1444,106397,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70109,4/7/2014,4/19/2014,4/14/2014,25874,1,34.89,2.7912,0.8723,38.5535,106401,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70177,4/8/2014,4/20/2014,4/15/2014,23152,1,37.27,2.9816,0.9318,41.1834,106580,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70179,4/8/2014,4/20/2014,4/15/2014,22326,1,40.23,3.2184,1.0058,44.4542,106583,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70220,4/8/2014,4/20/2014,4/15/2014,17136,1,2297.28,183.7824,57.432,2538.4944,106673,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70265,4/9/2014,4/21/2014,4/16/2014,24509,1,34.89,2.7912,0.8723,38.5535,106784,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70287,4/9/2014,4/21/2014,4/16/2014,11521,1,42.28,3.3824,1.057,46.7194,106838,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70325,4/10/2014,4/22/2014,4/17/2014,11318,1,2.29,0.1832,0.0573,2.5305,106943,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70328,4/10/2014,4/22/2014,4/17/2014,24410,1,193.89,15.5112,4.8473,214.2485,106949,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70354,4/10/2014,4/22/2014,4/17/2014,13361,1,2322.28,185.7824,58.057,2566.1194,107014,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70418,4/11/2014,4/23/2014,4/18/2014,11972,1,42.28,3.3824,1.057,46.7194,107172,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70474,4/12/2014,4/24/2014,4/19/2014,24936,1,38.88,3.1104,0.972,42.9624,107331,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70484,4/12/2014,4/24/2014,4/19/2014,17340,1,29.26,2.3408,0.7315,32.3323,107357,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70533,4/13/2014,4/25/2014,4/20/2014,29125,1,14.23,1.1384,0.3558,15.7242,107468,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70585,4/13/2014,4/25/2014,4/20/2014,27668,1,2428.29,194.2632,60.7073,2683.2605,107611,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70607,4/14/2014,4/26/2014,4/21/2014,11231,1,2.29,0.1832,0.0573,2.5305,107658,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70660,4/14/2014,4/26/2014,4/21/2014,21704,1,1151.76,92.1408,28.794,1272.6948,107791,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70684,4/15/2014,4/27/2014,4/22/2014,11633,1,2.29,0.1832,0.0573,2.5305,107839,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70686,4/15/2014,4/27/2014,4/22/2014,27376,1,6.28,0.5024,0.157,6.9394,107842,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70688,4/15/2014,4/27/2014,4/22/2014,27048,1,36.27,2.9016,0.9068,40.0784,107847,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70702,4/15/2014,4/27/2014,4/22/2014,11232,1,37.29,2.9832,0.9323,41.2055,107879,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70715,4/15/2014,4/27/2014,4/22/2014,15325,1,801.77,64.1416,20.0443,885.9559,107925,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70717,4/15/2014,4/27/2014,4/22/2014,17423,1,2297.28,183.7824,57.432,2538.4944,107929,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70885,4/18/2014,4/30/2014,4/25/2014,27374,1,6.28,0.5024,0.157,6.9394,108358,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70886,4/18/2014,4/30/2014,4/25/2014,26323,1,27.28,2.1824,0.682,30.1444,108360,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70887,4/18/2014,4/30/2014,4/25/2014,27200,1,36.27,2.9016,0.9068,40.0784,108363,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
70889,4/18/2014,4/30/2014,4/25/2014,23448,1,32.28,2.5824,0.807,35.6694,108369,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71039,4/20/2014,5/2/2014,4/27/2014,26168,1,31.28,2.5024,0.782,34.5644,108743,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71084,4/20/2014,5/2/2014,4/27/2014,18790,1,1728.27,138.2616,43.2068,1909.7384,108861,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71106,4/21/2014,5/3/2014,4/28/2014,27992,1,2.29,0.1832,0.0573,2.5305,108922,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71250,4/23/2014,5/5/2014,4/30/2014,13398,1,2322.28,185.7824,58.057,2566.1194,109273,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71439,4/26/2014,5/8/2014,5/3/2014,23875,1,37.27,2.9816,0.9318,41.1834,109751,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71478,4/26/2014,5/8/2014,5/3/2014,23844,1,563.77,45.1016,14.0943,622.9659,109849,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71574,4/28/2014,5/10/2014,5/5/2014,11313,1,2.29,0.1832,0.0573,2.5305,110076,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71575,4/28/2014,5/10/2014,5/5/2014,28814,1,31.27,2.5016,0.7818,34.5534,110079,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71680,4/29/2014,5/11/2014,5/6/2014,23833,1,722.77,57.8216,18.0693,798.6609,110329,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
71742,4/30/2014,5/12/2014,5/7/2014,17017,1,2332.28,186.5824,58.307,2577.1694,110486,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72173,5/4/2014,5/16/2014,5/11/2014,25040,1,2420.34,193.6272,60.5085,2674.4757,114122,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72199,5/5/2014,5/17/2014,5/12/2014,11314,1,10.24,0.8192,0.256,11.3152,114182,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72369,5/7/2014,5/19/2014,5/14/2014,29211,1,31.27,2.5016,0.7818,34.5534,114591,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72477,5/8/2014,5/20/2014,5/15/2014,11848,1,42.28,3.3824,1.057,46.7194,114886,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72524,5/9/2014,5/21/2014,5/16/2014,26243,1,27.28,2.1824,0.682,30.1444,114998,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72530,5/9/2014,5/21/2014,5/16/2014,20521,1,25.22,2.0176,0.6305,27.8681,115013,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72545,5/9/2014,5/21/2014,5/16/2014,16229,1,572.26,45.7808,14.3065,632.3473,115054,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72620,5/10/2014,5/22/2014,5/17/2014,18428,1,2332.28,186.5824,58.307,2577.1694,115258,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72634,5/10/2014,5/22/2014,5/17/2014,19156,1,1728.27,138.2616,43.2068,1909.7384,115302,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72683,5/11/2014,5/23/2014,5/18/2014,11130,1,37.29,2.9832,0.9323,41.2055,115431,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72694,5/11/2014,5/23/2014,5/18/2014,14026,1,589.26,47.1408,14.7315,651.1323,115456,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72806,5/13/2014,5/25/2014,5/20/2014,22159,1,32.28,2.5824,0.807,35.6694,115754,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
72979,5/15/2014,5/27/2014,5/22/2014,28679,1,27.28,2.1824,0.682,30.1444,116198,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73130,5/17/2014,5/29/2014,5/24/2014,23820,1,37.27,2.9816,0.9318,41.1834,116553,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73159,5/17/2014,5/29/2014,5/24/2014,18442,1,2312.26,184.9808,57.8065,2555.0473,116626,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73232,5/18/2014,5/30/2014,5/25/2014,18532,1,2345.22,187.6176,58.6305,2591.4681,116802,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73234,5/18/2014,5/30/2014,5/25/2014,18394,1,2297.28,183.7824,57.432,2538.4944,116809,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73273,5/19/2014,5/31/2014,5/26/2014,11315,1,2.29,0.1832,0.0573,2.5305,116896,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73308,5/19/2014,5/31/2014,5/26/2014,13712,1,2322.28,185.7824,58.057,2566.1194,116980,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73318,5/19/2014,5/31/2014,5/26/2014,24326,1,556.26,44.5008,13.9065,614.6673,117009,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73354,5/20/2014,6/1/2014,5/27/2014,25950,1,54.25,4.34,1.3563,59.9463,117102,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73461,5/21/2014,6/2/2014,5/28/2014,11667,1,37.29,2.9832,0.9323,41.2055,117359,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73483,5/21/2014,6/2/2014,5/28/2014,23872,1,556.26,44.5008,13.9065,614.6673,117410,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73520,5/22/2014,6/3/2014,5/29/2014,25291,1,38.88,3.1104,0.972,42.9624,117506,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73534,5/22/2014,6/3/2014,5/29/2014,16374,1,15.23,1.2184,0.3808,16.8292,117536,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73698,5/24/2014,6/5/2014,5/31/2014,28240,1,2420.34,193.6272,60.5085,2674.4757,117971,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73730,5/25/2014,6/6/2014,6/1/2014,27548,1,27.77,2.2216,0.6943,30.6859,118064,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73836,5/26/2014,6/7/2014,6/2/2014,18817,1,2357.28,188.5824,58.932,2604.7944,118325,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73883,5/27/2014,6/8/2014,6/3/2014,25853,1,27.28,2.1824,0.682,30.1444,118440,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73962,5/28/2014,6/9/2014,6/4/2014,27244,1,36.27,2.9016,0.9068,40.0784,118632,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
73989,5/28/2014,6/9/2014,6/4/2014,18783,1,2362.27,188.9816,59.0568,2610.3084,118687,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74043,5/29/2014,6/10/2014,6/5/2014,27011,1,36.27,2.9016,0.9068,40.0784,118831,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74059,5/29/2014,6/10/2014,6/5/2014,11532,1,42.28,3.3824,1.057,46.7194,118870,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74159,5/31/2014,6/12/2014,6/7/2014,27532,1,23.78,1.9024,0.5945,26.2769,119132,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74195,6/1/2014,6/13/2014,6/8/2014,27629,1,36.27,2.9016,0.9068,40.0784,119209,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74248,6/2/2014,6/14/2014,6/9/2014,11801,1,37.29,2.9832,0.9323,41.2055,119337,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74264,6/3/2014,6/15/2014,6/10/2014,22187,1,32.28,2.5824,0.807,35.6694,119369,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74283,6/4/2014,6/16/2014,6/11/2014,28762,1,27.28,2.1824,0.682,30.1444,119414,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74362,6/6/2014,6/18/2014,6/13/2014,11218,1,37.29,2.9832,0.9323,41.2055,119590,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74375,6/7/2014,6/19/2014,6/14/2014,11644,1,2.29,0.1832,0.0573,2.5305,119611,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74376,6/7/2014,6/19/2014,6/14/2014,11309,1,2.29,0.1832,0.0573,2.5305,119612,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74448,6/9/2014,6/21/2014,6/16/2014,26103,1,32.27,2.5816,0.8068,35.6584,119783,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74501,6/10/2014,6/22/2014,6/17/2014,11957,1,42.28,3.3824,1.057,46.7194,119895,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74688,6/16/2014,6/28/2014,6/23/2014,12176,1,42.28,3.3824,1.057,46.7194,120296,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
74695,6/17/2014,6/29/2014,6/24/2014,11308,1,2.29,0.1832,0.0573,2.5305,120308,1,873,2.29,4,Accessories,37,Tires and Tubes,Patch Kit/8 Patches,No color,Northwest
